city,place_id,name,rating,reviews,lat,lon,keyword
Braga,ChIJtWgXm0L_JA0RJtHDdXQBlPA,Barbearia Local - Areal de Baixo,5.0,35.0,41.5954,-8.4265,hair salon
Braga,ChIJgx8aErD_JA0R4ndOc_Zx-Kw,Elisabete,5.0,24.0,41.5954,-8.4265,hair salon
Braga,ChIJXdiTNHT_JA0RgZ94TiIfjlQ,✨Cristal Hair Brazil✨ | Alisamento Brasileiro | Tratamento Capilar | Manicure | Salão de Beleza em Braga,5.0,117.0,41.5954,-8.4265,hair salon
Braga,ChIJbcPNTun-JA0R5xtKJCAq9cI,studio -HC,4.6,49.0,41.5954,-8.4265,hair salon
Braga,ChIJmXYzWof_JA0RF39RnfACI88,Hair&Co,4.9,105.0,41.5954,-8.4265,hair salon
Braga,ChIJiQZrUnn_JA0RiSKEPOr0oaU,Starco,4.9,35.0,41.5954,-8.4265,hair salon
Braga,ChIJleGHxPT_JA0ROy13PVBx1m8,Maria Augusta Cabeleireiros,4.9,41.0,41.5954,-8.4265,hair salon
Braga,ChIJq-2YhPf_JA0RfLqw9Vr-YmA,T&L Hairstudio,5.0,30.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJ3RWihsxvJA0RqE7iMT8mvnU,Studio Juliana Mello – Cabeleireira ao domicílio,5.0,13.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJwzuetdn5JA0RiV0VrpZ1Fxc,Aurélie Alves cabeleireiro,4.8,4.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJ6dJogLv_JA0RhjCCzYvPqjE,Marinart Eco Salon,5.0,90.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJv22akHj_JA0RipyKOScfdp4,My Eden,4.7,19.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJVxW5T75XJA0RkaSk9YD2-1E,Bárbara Barbosa Hair Studio,5.0,5.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJPUPbvUjvJA0Rzqbwp47Xy0U,Sandra Machado Cabeleireiros,4.9,27.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJya9NToH_JA0R95lXEPd6p7E,LC Hair Studio,4.9,13.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJCc0AIU35JA0Rn4MUoqHP4UQ,Conceito 13 - Cabeleireiro e Centro de Estética,4.7,41.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJPzBMebn_JA0RM6Aec_YQJ6U,R&T Cabeleireiro I,4.7,55.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJ73dEHbP-JA0RRwZBaqHTwR0,Menina Bonita,4.6,57.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJs6TD0kz5JA0R91DT1IHihBA,Lurdes costa Cabeleireiro,5.0,9.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJRx8eyLP4JA0RNImJZxyqBms,Carla Cabeleireiro & SPA,4.9,102.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJoURhmyj_JA0RyKPU2VZ3aUY,Barber Shop Garagem F35,4.8,160.0,41.495400000000004,-8.4265,hair salon
Braga,ChIJFTwKXFr_JA0RCxPeag6EPaY,Pedro Pinhon Hairdresser,5.0,260.0,41.5454,-8.3765,hair salon
Braga,ChIJ49LZLdr-JA0Rr-ubDoYW5fI,Ana Oliveira Cabeleireira,4.8,20.0,41.5454,-8.476500000000001,hair salon
Braga,ChIJoaZLet3-JA0RwWzQ2WH80p4,Refresh,4.9,32.0,41.5454,-8.476500000000001,hair salon
Braga,ChIJsyM_iMn_JA0Rz5F2aASFct4,Lúmini Beauty,4.9,26.0,41.5454,-8.476500000000001,hair salon
Braga,ChIJ48-4z93_JA0R5WFGa2KipyE,Los Santos Barbearia,5.0,3.0,41.5954,-8.3765,hair salon
Braga,ChIJty7-SeP-JA0RLm3oF0qIMNM,Cabeleireiro Sónia,4.8,26.0,41.5954,-8.3765,hair salon
Braga,ChIJmxbduHlXJA0Rd7HAUfDgH0o,Sandra Peixoto ARDNAS Hair Stylist & Beauty,4.9,10.0,41.495400000000004,-8.476500000000001,hair salon
Braga,ChIJd3zQacJXJA0RTAahuNtsGD0,Mariana Beauty Home - Cabeleireiro e estética,5.0,371.0,41.495400000000004,-8.476500000000001,hair salon
Braga,ChIJl3Zoslz_JA0RWCVPO8Kj6AU,JORA Aesthetics | Clinic & Academy,4.9,49.0,41.495400000000004,-8.476500000000001,hair salon
Braga,ChIJaSmtQ-L5JA0RyOmm-ZhliY4,Silvina e Sara Cabeleireiros • Estética,5.0,11.0,41.495400000000004,-8.476500000000001,hair salon
Braga,ChIJI3iAI2xXJA0R6YAjlWyEQ4Q,Sofia Teles Cabeleireiro,5.0,65.0,41.495400000000004,-8.476500000000001,hair salon
Braga,ChIJV-LtK_X_JA0R2Ul0BrMJ0p0,Império de Braga,5.0,31.0,41.5454,-8.4265,barber
Braga,ChIJqZPgZDH_JA0RPRZ7lXKVHMM,Barbearia El Lima,5.0,120.0,41.5454,-8.4265,barber
Braga,ChIJf7psJRz_JA0RjkuIhO1ZZZg,The Barber Shop by Rui Oliveira,5.0,183.0,41.5454,-8.4265,barber
Braga,ChIJc4ZBmXT_JA0R8bmh9SNxBFU,Braga Cortes,5.0,88.0,41.5454,-8.4265,barber
Braga,ChIJFzTNmsX_JA0RotExrVPlXTo,777 Barber House,5.0,59.0,41.5454,-8.4265,barber
Braga,ChIJ1wkwg-z_JA0RtpUUG4BZdGU,BW Barbearia | Braga,5.0,44.0,41.5454,-8.4265,barber
Braga,ChIJNZtueM__JA0R7J7MZy-vICc,9 NINE BARBEARIA,4.9,256.0,41.5454,-8.4265,barber
Braga,ChIJB8PEEtL_JA0R-TpgV4qCSJI,Barbearia 27 de Agosto,5.0,195.0,41.5454,-8.4265,barber
Braga,ChIJUyZ9fbb5JA0RlUYTBNuzT4s,SóDany The Barbershop,4.9,165.0,41.5454,-8.4265,barber
Braga,ChIJc9cEBJr-JA0Rm6RYYTzyaO0,Cortes de Lisboa Braga Parque,4.5,678.0,41.5454,-8.4265,barber
Braga,ChIJRwljDjn_JA0RQ8E6En63iJk,Arte dos Cortes Braga,5.0,320.0,41.5454,-8.4265,barber
Braga,ChIJz-udDxb_JA0R9B0XfsA4sHc,Matheus Linhares Barbearia,4.9,213.0,41.5454,-8.4265,barber
Braga,ChIJZzKzrhX_JA0Riiwrqdu_ee0,BarBarber Studio,5.0,97.0,41.5454,-8.4265,barber
Braga,ChIJN59vt4D_JA0RBFbUwmY0HOk,Rides and shaves Barbershop 2,5.0,120.0,41.5454,-8.4265,barber
Braga,ChIJ9W-EPY3_JA0RbXY3vvo84a8,Razor Barber,4.9,60.0,41.5454,-8.4265,barber
Braga,ChIJ8Xnz2ED_JA0RJ1iTQVJ7ETw,DELTA BARBERSHOP,5.0,370.0,41.5454,-8.4265,barber
Braga,ChIJ40KcWfn_JA0RWxe2waF05_0,Ned Barbearias Parque da Ponte,4.9,73.0,41.5454,-8.4265,barber
Braga,ChIJjXR8Ktb_JA0RnHsHaThZWRQ,Barbearia Resenha,5.0,160.0,41.5454,-8.4265,barber
Braga,ChIJ92GV0rgDJQ0R9LRbdb5HvWU,NOIR - BarberShop & Culture,4.9,67.0,41.5954,-8.4265,barber
Braga,ChIJtcUd4vgBJQ0RC_vWSS1RwSc,Barbearia Luka Ferreira,5.0,60.0,41.5954,-8.4265,barber
Braga,ChIJo_AgunX_JA0RSsCcmEuecLg,Cartel351,4.9,45.0,41.5954,-8.4265,barber
Braga,ChIJywi4rvD_JA0R8USqSfx7gJ4,Ned Barbearias - Braga “ Centro,4.8,339.0,41.5954,-8.4265,barber
Braga,ChIJN_6UfQD_JA0RmhuJg-fwcOY,Noble Barber,5.0,17.0,41.5954,-8.4265,barber
Braga,ChIJRQk1iYX_JA0RGkhMfqBK7Vo,Nicácio Barbershop,4.8,94.0,41.5954,-8.4265,barber
Braga,ChIJW1pMMFv_JA0RNZJKP3gjyBk,Magrelo Barbershop,4.9,88.0,41.5954,-8.4265,barber
Braga,ChIJoZ3Tljz_JA0RF338o-Jst90,Barbearia 062 Braga,5.0,12.0,41.5954,-8.4265,barber
Braga,ChIJV-SK8MH-JA0RpacsSGbf804,Barbearia Vasconcelos Braga,4.8,179.0,41.5954,-8.4265,barber
Braga,ChIJk8L54YD_JA0R67GI043TtyY,Barbearia Real Classic,4.9,69.0,41.495400000000004,-8.4265,barber
Braga,ChIJjzSmdZv5JA0RSKDA9FdARZM,Renovação Barbearia,5.0,60.0,41.495400000000004,-8.4265,barber
Braga,ChIJbxURd57_JA0RABe_QaWBw6c,Barbearia Tradicional 71,4.9,24.0,41.495400000000004,-8.4265,barber
Braga,ChIJP0n0oHv_JA0RYdiqQiC2zlE,Miguel Eirinha Hair Studio,4.9,127.0,41.495400000000004,-8.4265,barber
Braga,ChIJJfqL5DL_JA0R66xpXysFTrY,DoubleF Barbearia e Cabeleireiro by Fábio Ribeiro,4.9,67.0,41.495400000000004,-8.4265,barber
Braga,ChIJd7ugXYL5JA0Rovy5kR9bFuI,BARBEARIA CAMPOS,,,41.495400000000004,-8.4265,barber
Braga,ChIJ1zOyvzz5JA0RKU-soJkPsXc,Fratucelli Studio,,,41.495400000000004,-8.4265,barber
Braga,ChIJ05QL5aT_JA0REu9xU0TqbZM,Conexão Barbearia,5.0,4.0,41.495400000000004,-8.4265,barber
Braga,ChIJM9wkksD_JA0RvIo63MpG4YQ,Beauty Place Barbearia & Cabeleireiro,5.0,7.0,41.495400000000004,-8.4265,barber
Braga,ChIJbeAH_r__JA0Rso2mixAGiSI,THE EDGE BARBEARIA,5.0,14.0,41.5454,-8.3765,barber
Braga,ChIJ8YAHVlr_JA0Rx9_4cRM0oiI,Clube do Corte Barbearia,4.9,46.0,41.5454,-8.476500000000001,barber
Braga,ChIJDWFYIyb_JA0Rh0Lbm36Yjio,CHOP CHOP - BarberShop,4.8,140.0,41.5454,-8.476500000000001,barber
Braga,ChIJNwS8TAD_JA0RfWWx2e9evEQ,Studio BigCut,5.0,16.0,41.5454,-8.476500000000001,barber
Braga,ChIJlWGChBj_JA0RsRf4wEqwHzI,Erickson barber,5.0,105.0,41.5454,-8.476500000000001,barber
Braga,ChIJNZh8BGb_JA0Rxfyw5UDsSBo,Ned Barbearias - São Vicente,4.9,71.0,41.5454,-8.476500000000001,barber
Braga,ChIJ7358kHb_JA0RdKOJcCDwF9E,Amanda Lissa Beauty,5.0,15.0,41.5454,-8.4265,beauty salon
Braga,ChIJnTTk54j_JA0RsZNE9J9NE6s,"Olá, meninas - Beauty Concept",5.0,16.0,41.5454,-8.4265,beauty salon
Braga,ChIJpfvQAJn_JA0RcPIm8BiJyGA,Studio Bloom,5.0,77.0,41.5454,-8.4265,beauty salon
Braga,ChIJGyGkefH_JA0RtH-jcPR_0Mo,Beauty’Space,5.0,18.0,41.5454,-8.4265,beauty salon
Braga,ChIJK140cv3_JA0R5IX5rE54A_A,Gabriela Nails Braga,4.9,20.0,41.5454,-8.4265,beauty salon
Braga,ChIJM_MJl7r_JA0RvuCij5Ss8u8,Lumière Beauty Lounge,4.7,140.0,41.5454,-8.4265,beauty salon
Braga,ChIJHyGY6Xw3Iw0RKd8tlcXzpJQ,Renata Ramos Beauty - Unhas de Gel | Nails Design | Verniz Gel,5.0,22.0,41.5454,-8.4265,beauty salon
Braga,ChIJH8uXMJ__JA0RIo7YFh7ITVA,Andreia Lisboa Beauty Salon,4.8,11.0,41.5454,-8.4265,beauty salon
Braga,ChIJQ0cJ3zX_JA0RPwmOgmuNva0,OLIMPIA’As,5.0,7.0,41.5454,-8.4265,beauty salon
Braga,ChIJW9DogIz_JA0RU5rqIIJFJ70,Espaço Ellegance,5.0,40.0,41.5454,-8.4265,beauty salon
Braga,ChIJEQaNVwT_JA0RkDuUK_QVGDQ,Nice Barroso Beauty,5.0,3.0,41.5454,-8.4265,beauty salon
Braga,ChIJR0L8Kl3_JA0RxF02mnJZBWo,Vannucce Colonnese beauty clinic,5.0,53.0,41.5454,-8.4265,beauty salon
Braga,ChIJTXhN7Dn_JA0RQXmGvdNO2sI,Joana Fernandes Beauty Studio,5.0,6.0,41.5454,-8.4265,beauty salon
Braga,ChIJjeyIYkL_JA0R8f3A0crzScI,Isabel Freitas Academy & Beauty,4.9,67.0,41.5454,-8.4265,beauty salon
Braga,ChIJE2KnF6b_JA0RIGJz-_jaZ_w,Express Hair by Andrea Sampaio,4.5,17.0,41.5454,-8.4265,beauty salon
Braga,ChIJsSgj0uv-JA0Rm9JNQI4D4ys,Atelier Paula Lage,4.9,270.0,41.5954,-8.4265,beauty salon
Braga,ChIJJ8fzwJ7_JA0RM-o6t8-IdKA,Lara Caetano - Beauty Queen Studio,4.9,132.0,41.5954,-8.4265,beauty salon
Braga,ChIJG4yWTZD_JA0R0QUTPk_oKtk,UNIQUE Pro Studio,4.8,56.0,41.5954,-8.4265,beauty salon
Braga,ChIJc0T1WJ7-JA0RY5JwCLQGa9Y,Beaumi - Beauty and Wellness Boutique,4.5,25.0,41.5954,-8.4265,beauty salon
Braga,ChIJxYPOGuL_JA0R4DLqwg65YMY,Studio 27 Braga - Beauty Spa,5.0,18.0,41.5954,-8.4265,beauty salon
Braga,ChIJKVEdahMAJQ0RhXsr_5hsfWM,Beauty By Costa's,4.9,8.0,41.5954,-8.4265,beauty salon
Braga,ChIJ9cb7WPDpJA0RnDLRnDuzkN0,Kátia silene- Studio Beauty,5.0,6.0,41.5954,-8.4265,beauty salon
Braga,ChIJJwWGvZr-JA0Rwg6FNN_44j8,BEAUTY STUDIO Silvia Manoela,3.6,40.0,41.5954,-8.4265,beauty salon
Braga,ChIJyZsRLP3_JA0RIWXCJykSghw,Essence of Beauty - Studio Vitória Gomes/ Cabeleireiros & Estética,4.9,39.0,41.5954,-8.4265,beauty salon
Braga,ChIJ9QQqjp7_JA0Rs_D_fXSFUFU,Kakau Beauty Studio,5.0,6.0,41.5954,-8.4265,beauty salon
Braga,ChIJ9_jLYon_JA0RZeZtjWjnR2Q,Eva Beauty Designer,5.0,16.0,41.5954,-8.4265,beauty salon
Braga,ChIJOe9znjD_JA0Rr4Vn3FhiBwo,LC Beauty Esthetic,5.0,63.0,41.5954,-8.4265,beauty salon
Braga,ChIJ8xz2JBT_JA0RdFem5877zXw,Studio Vanessa Duarte,5.0,9.0,41.5954,-8.4265,beauty salon
Braga,ChIJt3ySu9r_JA0RbTiYToqZBOY,Urban Beauty Beleza & Saúde,4.0,2.0,41.5954,-8.4265,beauty salon
Braga,ChIJVZRa4PasTosRxNUUsibpulM,Julia Fernandes Studio,5.0,37.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJT7cL2Qf5JA0RJM1dylYl5Co,Atelier Beauté By Joana Ferreira • Especialista em Pestanas & Sobrancelhas,5.0,22.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJF1DJtLRXJA0RhQ6NVUOown8,Rafaela Pereira Nailstudio,5.0,14.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJ5e7MZVn_JA0R7cnDt3SKK3I,Kamila Paes - Alongamento de Unhas,5.0,2.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJ-QWay4v_JA0R6juE6_lyzX4,Lili Atelier de Beleza,4.9,16.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJC2GeLQD7JA0RNLAC36qmHME,ATELIER | Natália Rocha | Depilação a laser | Pedicura Calista,5.0,3.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJ7RKpLKD5JA0RLyrPB3CF5pE,Brows Lara Oliveira,,,41.495400000000004,-8.4265,beauty salon
Braga,ChIJpzUkfIL_JA0RKcd2RPLOcrg,FILIPA MARIA MARTINS - SAÚDE E BELEZA,5.0,6.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJFY33Okb5JA0Rv7NjH0p76Hc,MS Studio,5.0,2.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJ19S6h6XxJA0Rkdxu9780L8s,Mariana Serra Beauty Studio,4.9,38.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJT5S3kCv_JA0RH7k24h1C57Y,Studio Bellus,5.0,1.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJ-8ozAAf5JA0RIuZaNo9OL-k,Diva Beleza e Bem Estar,4.9,32.0,41.495400000000004,-8.4265,beauty salon
Braga,ChIJxRzBymP_JA0RH2_orKqKfcE,Thiara Paganini Beauty Studio,5.0,82.0,41.5454,-8.3765,beauty salon
Braga,ChIJj7OJ4m3_JA0Rci-yVmByi5M,GLOS BEAUTY,5.0,17.0,41.5454,-8.3765,beauty salon
Braga,ChIJPWs-as7_JA0RQd2tfnmXdQk,Margarida Hair studio,5.0,14.0,41.5454,-8.3765,beauty salon
Braga,ChIJKchzVua2VqoRvLknbZzv_5o,Salon Beleza de Braga,5.0,5.0,41.5454,-8.3765,beauty salon
Braga,ChIJbSfotib_JA0RFSmCau28vwg,Elegância Beauty Spa - Braga,4.9,9.0,41.5454,-8.3765,beauty salon
Braga,ChIJvbrRj_T_JA0Rojya4jVtuLE,Lisandra Matos nail's & beauty,4.9,7.0,41.5454,-8.476500000000001,beauty salon
Braga,ChIJYT4cxmJzWYQR6xS_EB2SPbM,Studio Cindy Souza,4.7,32.0,41.5454,-8.476500000000001,beauty salon
Braga,ChIJH4qvm0D_JA0Rf029GAFOdFU,Leh Martins Nail designer,5.0,94.0,41.5454,-8.476500000000001,beauty salon
Braga,ChIJU-gz26z_JA0RTNy943QdonE,Isabella Bernardino Beauty Extensions,5.0,1.0,41.5954,-8.3765,beauty salon
Braga,ChIJM8UxQx7_JA0RG7HGe5D_ZAk,Débora Queiroz Beauty,5.0,18.0,41.5954,-8.3765,beauty salon
Braga,ChIJazuXm4X_JA0R4ojhyfKLC_c,Nina Vieira Estética,4.9,30.0,41.5954,-8.3765,beauty salon
Braga,ChIJTQ71Ha39JA0RnfJN5n9OmXw,Diana Macedo beauty studio,5.0,2.0,41.5954,-8.3765,beauty salon
Braga,ChIJLXBgiV7_JA0RTgaeFGs2MtY,Joao Santos Beauty Studio,5.0,1.0,41.5954,-8.3765,beauty salon
Braga,ChIJ34tXWQD_JA0RseDIb0P5b-g,MK Studio,5.0,6.0,41.5954,-8.3765,beauty salon
Braga,ChIJCwko38b_JA0Rn5l0k7glocE,Revive Urban SPA,4.9,36.0,41.5454,-8.4265,spa
Braga,ChIJ1VqJxmr_JA0RWwL4yt9JU8o,Satsanga Spa Braga,4.9,246.0,41.5454,-8.4265,spa
Braga,ChIJn5Se-B38JA0RLF4tzL3G5RM,Deeplyzen - Day Spa,4.8,154.0,41.5454,-8.4265,spa
Braga,ChIJX4op3Iz_JA0R5KscZOgwxUE,Sabaidee,4.7,18.0,41.5454,-8.4265,spa
Braga,ChIJp8_jnDb_JA0RCkjl8kq0BOU,Head Spa Braga Wellness,5.0,20.0,41.5454,-8.4265,spa
Braga,ChIJfdRvZt79JA0RXuJ-uWFWKhc,EL SPA by Meliá Braga,5.0,4.0,41.5454,-8.4265,spa
Braga,ChIJSU8jWOX_JA0RLlzZeUYstzc,SENSUAL SPA,4.7,17.0,41.5454,-8.4265,spa
Braga,ChIJ266-eQD_JA0RYQ8oYEjHPKo,Lótus Head Spa & Estética,5.0,9.0,41.5454,-8.4265,spa
Braga,ChIJhbxwENP4JA0RPCGpTJ4fdoE,Natura SPA Braga,4.4,38.0,41.5454,-8.4265,spa
Braga,ChIJCeygbZ7_JA0Ripy2V-Ri52c,THAI SENSATION,4.8,73.0,41.5454,-8.4265,spa
Braga,ChIJr4IA1rD5JA0RyXaDijuwTL4,Healing Wings - Estética Avançada e SPA,4.9,16.0,41.5454,-8.4265,spa
Braga,ChIJO2X5uGL_JA0RXvcCMoD7JFk,Momentum Concept,5.0,24.0,41.5454,-8.4265,spa
Braga,ChIJw6eotTBFJA0RwXWEdUBRO9M,Massoterapeuta Carolina Manzini,5.0,44.0,41.5454,-8.4265,spa
Braga,ChIJ4Qi6-Xf7JA0RUNJ5it__Ygk,Altus SPA Braga,5.0,2.0,41.5454,-8.4265,spa
Braga,ChIJKfzH1kf_JA0R5NpNFhus35Q,Espaço Tranquilitie Spa by Adelaide Marttins Anttunes,5.0,6.0,41.5454,-8.4265,spa
Braga,ChIJl1Lr65T_JA0RDoD60tfsDvY,Spa Day,5.0,5.0,41.5454,-8.4265,spa
Braga,ChIJ3we9BND-JA0RTLwYQk9vcC0,SensiSpa,4.9,169.0,41.5454,-8.4265,spa
Braga,ChIJP1ZY7ej_JA0Refg4ypS1F2Q,GC GOLDEN CORPS SPA & ESTÉTICA & NAILS,5.0,3.0,41.5454,-8.4265,spa
Braga,ChIJOxlpoxb_JA0Rg334Mmh9SCI,Spa Therapeutic Braga,5.0,1.0,41.5454,-8.4265,spa
Braga,ChIJi4oXkCL_JA0RvYZXWlmc8mY,Aurora Estética e Rituais Spa,5.0,5.0,41.5454,-8.4265,spa
Braga,ChIJvZnD-i__JA0RuozC1enO1Fk,Luxury Spa,5.0,1.0,41.5954,-8.4265,spa
Braga,ChIJtRpTR77-JA0REop-JDgiM0w,Clibiostética - Rejuvenescimento E Nutrição Lda - Braga,4.6,56.0,41.5954,-8.4265,spa
Braga,ChIJZTUJt-P_JA0R0pHx5eRoX9U,Skin Spa,5.0,3.0,41.5954,-8.4265,spa
Braga,ChIJ-aLMndL_JA0RQBFk1Rvy7t8,Studio Flávia Dellaparte,5.0,8.0,41.5954,-8.4265,spa
Braga,ChIJjwyPH3n_JA0Rb_nXlngzfCc,Clover Clinic & Hair Spa,5.0,16.0,41.5954,-8.4265,spa
Braga,ChIJu39W4fz_JA0RcTO93G5agKk,Cecita spa,,,41.5954,-8.4265,spa
Braga,ChIJx_NQKCtlJA0RuMpnilHQVM8,Spa Massage Braga,,,41.5954,-8.4265,spa
Braga,ChIJP08hpb8BJQ0RWxSyXZ06ezM,Spa Amoure,,,41.5954,-8.4265,spa
Braga,ChIJf2bITQD3JA0R2wd7QuSq50s,Claudia RelaxTime,5.0,13.0,41.495400000000004,-8.4265,spa
Braga,ChIJ_1PwZYH5JA0RsejTv7hx9M4,c,4.4,20.0,41.495400000000004,-8.4265,spa
Braga,ChIJs78bZsv5JA0RZJEp6qLsy-o,Candle Head Spa,5.0,15.0,41.495400000000004,-8.4265,spa
Braga,ChIJRZR4otj5JA0RY-5tl_4o7Ms,"Terapeuta Bárbara Coutinho - Criolipólise, Cavitação, Massagem Modeladora e Terapêutica",5.0,41.0,41.495400000000004,-8.4265,spa
Braga,ChIJ5YdHQVX5JA0RDKwt-cGC7vU,BONSAI Health & Spa Braga,,,41.495400000000004,-8.4265,spa
Braga,ChIJ5Rr-p__5JA0RuihaZwCHuH0,Sílvia Simões Massagens @Zita Estética,5.0,1.0,41.495400000000004,-8.4265,spa
Braga,ChIJI1J4KtL4JA0RiifpHvCZYbg,El`spa & Estética,4.3,4.0,41.495400000000004,-8.4265,spa
Braga,ChIJWW7NfJb_JA0R4exw5vQQIFs,"Buddha Spa, Alojamento e Bem-estar",5.0,7.0,41.495400000000004,-8.4265,spa
Braga,ChIJjc3VHwADJQ0RFeggoXTEBsA,CR Spa & Wellness,5.0,4.0,41.5954,-8.3765,spa
Braga,ChIJOzrKP-P-JA0RTAlFyy-bNrE,Corpo e Alma - Estética e Spa,5.0,29.0,41.5954,-8.3765,spa
Braga,ChIJW1CazLf_JA0RBZl1GM40p58,Beau Beauty Clinic Braga,4.9,41.0,41.5954,-8.3765,spa
Braga,ChIJm8RrIhZXJA0R4HepzIhkl0s,Cláudio-Oliveira//ARTherapy,5.0,1.0,41.495400000000004,-8.476500000000001,spa
Braga,ChIJ75i6p8H-JA0RTt5zVxxIPE8,Liberty Fitness Center,4.4,520.0,41.5454,-8.4265,gym
Braga,ChIJC3m-pjz_JA0RJlB39cnS6vA,Ginásio Element Gyms Braga Lamaçães,5.0,31.0,41.5454,-8.4265,gym
Braga,ChIJMz4PSAD_JA0RJ0X7nMqaVCg,Ginásio Element Gyms Braga Centro,3.4,59.0,41.5454,-8.4265,gym
Braga,ChIJWaOs85n-JA0REhO4JcYHiN8,Fitness UP Braga Parque,4.0,715.0,41.5454,-8.4265,gym
Braga,ChIJDcsCDrn-JA0RIybqzp_KfuI,Gym Box Ginasio,4.8,117.0,41.5454,-8.4265,gym
Braga,ChIJYbiRKev-JA0RsvDdV50GuCU,Dynamic gym - Oldschool Academy,4.9,321.0,41.5454,-8.4265,gym
Braga,ChIJvxb1Brv-JA0Rlt2t_RaWTok,Gym Tónico,4.5,257.0,41.5454,-8.4265,gym
Braga,ChIJw1QpurP5JA0RFmdoR2vaEIg,Impulse - Braga,4.0,222.0,41.5454,-8.4265,gym
Braga,ChIJoSRkBgD_JA0Rw6vo5APX4fU,CosmoFit Gym club,4.8,40.0,41.5454,-8.4265,gym
Braga,ChIJPwFvZg__JA0RLGQYCOSusow,Clube 3,5.0,45.0,41.5454,-8.4265,gym
Braga,ChIJm8ypSq_-JA0R4Id1HtbgFe8,Ginásio VivaGym Braga,3.9,272.0,41.5454,-8.4265,gym
Braga,ChIJ-Vc8g-j5JA0RFA4fZu288Uc,Fitness Factory - Braga,4.6,43.0,41.5454,-8.4265,gym
Braga,ChIJF8qd5NL4JA0Rvb-Zt8wkGZA,Solinca Braga,4.1,681.0,41.5454,-8.4265,gym
Braga,ChIJcybd5a7_JA0ReYljBSN-TzI,Ginásio Be-Fit Braga,3.9,127.0,41.5454,-8.4265,gym
Braga,ChIJxYs9Tlv9JA0RP_tqJXmneDE,Rodlys,5.0,116.0,41.5454,-8.4265,gym
Braga,ChIJ86RP09r-JA0R_5DkgJUBN3w,Sports Place Braga,4.2,555.0,41.5454,-8.4265,gym
Braga,ChIJ1y2_cTX_JA0RMecXP4zNgRk,A Vida Toda Pilates - Braga,5.0,13.0,41.5454,-8.4265,gym
Braga,ChIJFTdhllr-JA0Riw3WBm9G0TA,Kalorias Braga,3.9,98.0,41.5454,-8.4265,gym
Braga,ChIJn-rgn7n-JA0RSDAk_Fm-4ag,Flexgym,4.6,116.0,41.5454,-8.4265,gym
Braga,ChIJC21E0oEBJQ0RuGj1F1DWsu4,FitShape (Vila Verde),4.8,118.0,41.5954,-8.4265,gym
Braga,ChIJ6z6ZVQD_JA0RGlRgOk4QWW0,Evolution Fit Studio,5.0,20.0,41.5954,-8.4265,gym
Braga,ChIJR32cfAj_JA0RY4ZW4HcmDk4,Inspire Fitness Studio,5.0,13.0,41.5954,-8.4265,gym
Braga,ChIJ0bK8zB4BJQ0RoGErkeACt6s,Spot Health Club Lage,5.0,3.0,41.5954,-8.4265,gym
Braga,ChIJNwwQqzMBJQ0RCd9C3U86fq0,Let’s Go Ginásio - Vila Verde,4.2,182.0,41.5954,-8.4265,gym
Braga,ChIJ4yahsg7_JA0RxS_Gv3CCf7c,Mio Fitness Studio,5.0,5.0,41.5954,-8.4265,gym
Braga,ChIJ2TySIqn_JA0RnxurfQlg3UM,Funcio Fitness,5.0,18.0,41.5954,-8.4265,gym
Braga,ChIJB8LUvej_JA0R7ORiFDHUYAA,GymnoPrado,4.8,57.0,41.5954,-8.4265,gym
Braga,ChIJqS_G9ln_JA0RVf5GLFRdbM8,HiSpot,5.0,12.0,41.5954,-8.4265,gym
Braga,ChIJMT_0FpL_JA0RbNKeuKNhIoo,Studio Healthy & Fit,5.0,16.0,41.5954,-8.4265,gym
Braga,ChIJYcMrSTb_JA0REqULfYYLY5A,SPACE BE FIT,,,41.5954,-8.4265,gym
Braga,ChIJHaAIiuH-JA0Ru07mNtz-3jU,Estadio Realense,4.5,27.0,41.5954,-8.4265,gym
Braga,ChIJC0id6Hf4JA0R5H1N-nH08Kw,Gym Star,4.9,182.0,41.495400000000004,-8.4265,gym
